ID,LONGITUDE,LATITUDE,MOISTURE,CROP,ALTITUDE,DRY_BU_AC,Watershed,Treatment,Year_,Site
2038,-93.276049,41.544641,1.789999,"""CORN""",889.1,165.9025,Orbweaver1,A,2008,Orbweaver
2039,-93.275991,41.544644,1.779999,"""CORN""",889.8,156.3966,Orbweaver1,A,2008,Orbweaver
2040,-93.275922,41.544649,1.73,"""CORN""",889.4,144.7005,Orbweaver1,A,2008,Orbweaver
2041,-93.275852,41.544653,1.75,"""CORN""",889.4,137.1907,Orbweaver1,A,2008,Orbweaver
2042,-93.275784,41.544659,1.71,"""CORN""",889.4,123.871,Orbweaver1,A,2008,Orbweaver
2119,-93.276447,41.544559,1.72,"""CORN""",893,114.2848,Orbweaver1,A,2008,Orbweaver
2120,-93.276382,41.544564,1.75,"""CORN""",892.7,105.8061,Orbweaver1,A,2008,Orbweaver
2121,-93.276319,41.544579,1.75,"""CORN""",892.1,100.3809,Orbweaver1,A,2008,Orbweaver
2122,-93.276262,41.544599,1.769999,"""CORN""",892.1,38.358,Orbweaver1,A,2008,Orbweaver
2123,-93.276201,41.544608,1.75,"""CORN""",891.4,23.8873,Orbweaver1,A,2008,Orbweaver
2124,-93.276141,41.544601,1.71,"""CORN""",891.1,40.113,Orbweaver1,A,2008,Orbweaver
2125,-93.276072,41.544594,1.75,"""CORN""",889.1,85.1178,Orbweaver1,A,2008,Orbweaver
2126,-93.276012,41.544593,1.759999,"""CORN""",888.1,121.3167,Orbweaver1,A,2008,Orbweaver
2127,-93.275959,41.544593,1.769999,"""CORN""",888.8,114.8331,Orbweaver1,A,2008,Orbweaver
2128,-93.275899,41.544594,1.769999,"""CORN""",888.5,156.5663,Orbweaver1,A,2008,Orbweaver
2129,-93.275837,41.544598,1.759999,"""CORN""",888.5,143.1881,Orbweaver1,A,2008,Orbweaver
2130,-93.275777,41.544604,1.75,"""CORN""",889.1,134.7082,Orbweaver1,A,2008,Orbweaver
2195,-93.276441,41.544504,1.879999,"""CORN""",891.1,132.7742,Orbweaver1,A,2008,Orbweaver
2196,-93.276369,41.544511,1.86,"""CORN""",890.4,135.301,Orbweaver1,A,2008,Orbweaver
2197,-93.276306,41.544524,1.86,"""CORN""",889.8,152.9956,Orbweaver1,A,2008,Orbweaver
2198,-93.276252,41.544541,1.87,"""CORN""",889.8,150.7318,Orbweaver1,A,2008,Orbweaver
2199,-93.276199,41.544549,1.87,"""CORN""",888.8,99.8207,Orbweaver1,A,2008,Orbweaver
2200,-93.276151,41.544548,1.86,"""CORN""",888.1,89.0859,Orbweaver1,A,2008,Orbweaver
2201,-93.275856,41.544541,1.679999,"""CORN""",886.2,157.4949,Orbweaver1,A,2008,Orbweaver
2202,-93.275784,41.544548,1.71,"""CORN""",886.8,131.5916,Orbweaver1,A,2008,Orbweaver
2203,-93.275716,41.544558,1.71,"""CORN""",887.5,134.7167,Orbweaver1,A,2008,Orbweaver
2204,-93.275652,41.544568,1.71,"""CORN""",887.5,115.1946,Orbweaver1,A,2008,Orbweaver
2211,-93.275374,41.544266,1.74,"""CORN""",880.6,153.1262,Orbweaver1,A,2008,Orbweaver
2212,-93.275374,41.544208,1.75,"""CORN""",878.6,145.0163,Orbweaver1,A,2008,Orbweaver
2213,-93.275377,41.544151,1.71,"""CORN""",877.3,155.4066,Orbweaver1,A,2008,Orbweaver
2214,-93.275377,41.544093,1.71,"""CORN""",875.3,140.3468,Orbweaver1,A,2008,Orbweaver
2215,-93.275381,41.544038,1.769999,"""CORN""",874.3,142.729,Orbweaver1,A,2008,Orbweaver
2216,-93.275384,41.543979,1.82,"""CORN""",872.7,129.2977,Orbweaver1,A,2008,Orbweaver
2262,-93.275484,41.544444,1.83,"""CORN""",883.2,143.4713,Orbweaver1,A,2008,Orbweaver
2264,-93.275457,41.544343,1.799999,"""CORN""",882.2,152.2014,Orbweaver1,A,2008,Orbweaver
2265,-93.275452,41.544289,1.73,"""CORN""",880.9,158.7956,Orbweaver1,A,2008,Orbweaver
2266,-93.275451,41.544236,1.769999,"""CORN""",879.3,155.7541,Orbweaver1,A,2008,Orbweaver
2267,-93.275451,41.544181,1.799999,"""CORN""",877.6,155.4301,Orbweaver1,A,2008,Orbweaver
2268,-93.275452,41.544128,1.759999,"""CORN""",875.7,152.1473,Orbweaver1,A,2008,Orbweaver
2269,-93.275452,41.544074,1.769999,"""CORN""",874.3,151.0968,Orbweaver1,A,2008,Orbweaver
2270,-93.275454,41.544021,1.87,"""CORN""",873,135.1367,Orbweaver1,A,2008,Orbweaver
2271,-93.275461,41.543963,1.889999,"""CORN""",870.7,131.6815,Orbweaver1,A,2008,Orbweaver
2288,-93.276236,41.543539,1.71,"""CORN""",861.9,83.0852,Orbweaver1,A,2008,Orbweaver
2289,-93.276256,41.543591,1.74,"""CORN""",864.5,61.2532,Orbweaver1,A,2008,Orbweaver
2290,-93.276282,41.543646,1.769999,"""CORN""",866.5,75.7666,Orbweaver1,A,2008,Orbweaver
2291,-93.276312,41.543698,1.72,"""CORN""",868.4,111.7257,Orbweaver1,A,2008,Orbweaver
2292,-93.276342,41.543749,1.75,"""CORN""",870.4,127.8615,Orbweaver1,A,2008,Orbweaver
2293,-93.276369,41.543803,1.769999,"""CORN""",872.7,146.8037,Orbweaver1,A,2008,Orbweaver
2294,-93.276394,41.543856,1.74,"""CORN""",874.3,170.4203,Orbweaver1,A,2008,Orbweaver
2295,-93.276412,41.543909,1.75,"""CORN""",876.6,166.4954,Orbweaver1,A,2008,Orbweaver
2296,-93.276432,41.543963,1.779999,"""CORN""",878.6,126.3944,Orbweaver1,A,2008,Orbweaver
2297,-93.276447,41.544018,1.799999,"""CORN""",880.6,136.2032,Orbweaver1,A,2008,Orbweaver
2298,-93.276459,41.544074,1.83,"""CORN""",881.9,127.5004,Orbweaver1,A,2008,Orbweaver
2299,-93.276466,41.544131,1.85,"""CORN""",883.9,113.1869,Orbweaver1,A,2008,Orbweaver
2300,-93.276466,41.544191,1.83,"""CORN""",884.5,86.6612,Orbweaver1,A,2008,Orbweaver
2301,-93.276461,41.544251,1.87,"""CORN""",885.8,107.3502,Orbweaver1,A,2008,Orbweaver
2302,-93.276454,41.544309,1.889999,"""CORN""",886.8,128.5838,Orbweaver1,A,2008,Orbweaver
2303,-93.276442,41.544361,1.919999,"""CORN""",888.1,88.8343,Orbweaver1,A,2008,Orbweaver
2304,-93.276432,41.544413,1.889999,"""CORN""",889.8,44.0273,Orbweaver1,A,2008,Orbweaver
2309,-93.276541,41.544159,1.919999,"""CORN""",884.8,146.5703,Orbweaver1,A,2008,Orbweaver
2314,-93.276479,41.543881,1.83,"""CORN""",876.6,190.0323,Orbweaver1,A,2008,Orbweaver
2316,-93.276429,41.543769,1.75,"""CORN""",872.4,180.2876,Orbweaver1,A,2008,Orbweaver
2317,-93.276401,41.543714,1.71,"""CORN""",869.4,170.7069,Orbweaver1,A,2008,Orbweaver
2327,-93.275572,41.543694,1.73,"""CORN""",862.2,122.1956,Orbweaver1,A,2008,Orbweaver
2328,-93.275691,41.543728,1.809999,"""CORN""",861.5,125.9085,Orbweaver1,A,2008,Orbweaver
2329,-93.275736,41.543766,1.789999,"""CORN""",862.5,127.5429,Orbweaver1,A,2008,Orbweaver
2330,-93.275786,41.543803,1.75,"""CORN""",862.9,143.6886,Orbweaver1,A,2008,Orbweaver
2331,-93.275846,41.543829,1.769999,"""CORN""",862.2,144.0713,Orbweaver1,A,2008,Orbweaver
2332,-93.275897,41.543841,1.769999,"""CORN""",861.5,167.3691,Orbweaver1,A,2008,Orbweaver
2333,-93.276136,41.543679,1.789999,"""CORN""",862.5,131.0415,Orbweaver1,A,2008,Orbweaver
2334,-93.276171,41.543636,1.75,"""CORN""",863.2,157.2965,Orbweaver1,A,2008,Orbweaver
2335,-93.276094,41.543631,1.71,"""CORN""",858.9,88.7835,Orbweaver1,A,2008,Orbweaver
2336,-93.276054,41.543681,1.75,"""CORN""",858.6,120.3738,Orbweaver1,A,2008,Orbweaver
2337,-93.275776,41.543711,1.74,"""CORN""",858.9,142.1392,Orbweaver1,A,2008,Orbweaver
2338,-93.275721,41.543673,1.72,"""CORN""",858.3,135.3132,Orbweaver1,A,2008,Orbweaver
2339,-93.275542,41.543879,1.75,"""CORN""",867.8,114.5679,Orbweaver1,A,2008,Orbweaver
2340,-93.275536,41.543934,1.74,"""CORN""",870.1,115.2307,Orbweaver1,A,2008,Orbweaver
2341,-93.275532,41.543993,1.83,"""CORN""",871.7,121.5175,Orbweaver1,A,2008,Orbweaver
2342,-93.275527,41.544049,1.86,"""CORN""",873.4,97.6257,Orbweaver1,A,2008,Orbweaver
2343,-93.275524,41.544101,1.799999,"""CORN""",875,129.6677,Orbweaver1,A,2008,Orbweaver
2344,-93.275524,41.544154,1.7,"""CORN""",876.3,146.2429,Orbweaver1,A,2008,Orbweaver
2345,-93.275524,41.544206,1.72,"""CORN""",878,164.1638,Orbweaver1,A,2008,Orbweaver
2346,-93.275524,41.544261,1.779999,"""CORN""",879.6,150.9109,Orbweaver1,A,2008,Orbweaver
2347,-93.275527,41.544316,1.7,"""CORN""",881.9,131.9595,Orbweaver1,A,2008,Orbweaver
2348,-93.275539,41.544373,1.71,"""CORN""",883.2,155.6031,Orbweaver1,A,2008,Orbweaver
2349,-93.275559,41.544431,1.769999,"""CORN""",883.9,146.4484,Orbweaver1,A,2008,Orbweaver
2350,-93.275586,41.544483,1.74,"""CORN""",885.2,128.3051,Orbweaver1,A,2008,Orbweaver
2351,-93.275646,41.544438,1.75,"""CORN""",883.9,126.1398,Orbweaver1,A,2008,Orbweaver
2352,-93.275624,41.544386,1.769999,"""CORN""",883.2,125.2008,Orbweaver1,A,2008,Orbweaver
2353,-93.275611,41.544329,1.769999,"""CORN""",882.5,124.7607,Orbweaver1,A,2008,Orbweaver
2354,-93.275604,41.544273,1.74,"""CORN""",880.2,151.7325,Orbweaver1,A,2008,Orbweaver
2355,-93.275604,41.544218,1.75,"""CORN""",878.3,166.1988,Orbweaver1,A,2008,Orbweaver
2356,-93.275604,41.544166,1.769999,"""CORN""",877,173.639,Orbweaver1,A,2008,Orbweaver
2357,-93.275602,41.544113,1.799999,"""CORN""",875.7,148.9738,Orbweaver1,A,2008,Orbweaver
2358,-93.275604,41.544058,1.83,"""CORN""",873.7,127.9798,Orbweaver1,A,2008,Orbweaver
2359,-93.275606,41.544001,1.84,"""CORN""",871.7,118.7413,Orbweaver1,A,2008,Orbweaver
2360,-93.275612,41.543948,1.83,"""CORN""",870.7,121.7196,Orbweaver1,A,2008,Orbweaver
2361,-93.275617,41.543889,1.83,"""CORN""",868.4,97.5139,Orbweaver1,A,2008,Orbweaver
2362,-93.275624,41.543836,1.82,"""CORN""",866.8,99.0035,Orbweaver1,A,2008,Orbweaver
2363,-93.275691,41.543881,1.669999,"""CORN""",867.8,131.6555,Orbweaver1,A,2008,Orbweaver
2364,-93.275686,41.543933,1.679999,"""CORN""",869.4,115.5905,Orbweaver1,A,2008,Orbweaver
2365,-93.275682,41.543983,1.7,"""CORN""",871.7,111.2165,Orbweaver1,A,2008,Orbweaver
2366,-93.275677,41.544036,1.799999,"""CORN""",873.4,111.6132,Orbweaver1,A,2008,Orbweaver
2367,-93.275676,41.544081,1.83,"""CORN""",875,100.8925,Orbweaver1,A,2008,Orbweaver
2368,-93.275677,41.544129,1.759999,"""CORN""",876.6,144.5206,Orbweaver1,A,2008,Orbweaver
2369,-93.275676,41.544184,1.769999,"""CORN""",877.6,159.8911,Orbweaver1,A,2008,Orbweaver
2370,-93.275676,41.544236,1.82,"""CORN""",879.3,161.4801,Orbweaver1,A,2008,Orbweaver
2371,-93.275677,41.544288,1.759999,"""CORN""",880.9,165.7663,Orbweaver1,A,2008,Orbweaver
2372,-93.275689,41.544338,1.73,"""CORN""",882.9,146.0454,Orbweaver1,A,2008,Orbweaver
2373,-93.275706,41.544389,1.75,"""CORN""",884.2,165.4255,Orbweaver1,A,2008,Orbweaver
2374,-93.275731,41.544441,1.759999,"""CORN""",884.8,159.9075,Orbweaver1,A,2008,Orbweaver
2375,-93.275817,41.544458,1.7,"""CORN""",877.6,93.8355,Orbweaver1,A,2008,Orbweaver
2376,-93.275794,41.544409,1.769999,"""CORN""",877,123.2824,Orbweaver1,A,2008,Orbweaver
2377,-93.275777,41.544356,1.71,"""CORN""",876,148.1948,Orbweaver1,A,2008,Orbweaver
2378,-93.275762,41.544299,1.69,"""CORN""",874.3,162.1147,Orbweaver1,A,2008,Orbweaver
2379,-93.275752,41.544244,1.69,"""CORN""",872.7,154.427,Orbweaver1,A,2008,Orbweaver
2380,-93.275751,41.544189,1.779999,"""CORN""",871.7,148.6392,Orbweaver1,A,2008,Orbweaver
2381,-93.275754,41.544134,1.799999,"""CORN""",870.4,162.5099,Orbweaver1,A,2008,Orbweaver
2382,-93.275754,41.544078,1.85,"""CORN""",868.4,120.9069,Orbweaver1,A,2008,Orbweaver
2383,-93.275751,41.544028,1.86,"""CORN""",867.1,106.676,Orbweaver1,A,2008,Orbweaver
2384,-93.275757,41.543976,1.87,"""CORN""",865.2,92.3285,Orbweaver1,A,2008,Orbweaver
2385,-93.275762,41.543923,1.86,"""CORN""",863.2,96.2004,Orbweaver1,A,2008,Orbweaver
2386,-93.275832,41.543958,1.669999,"""CORN""",864.2,131.6647,Orbweaver1,A,2008,Orbweaver
2387,-93.275829,41.544009,1.71,"""CORN""",866.1,117.1452,Orbweaver1,A,2008,Orbweaver
2388,-93.275827,41.544059,1.769999,"""CORN""",868.4,45.6956,Orbweaver1,A,2008,Orbweaver
2389,-93.275826,41.544104,1.759999,"""CORN""",870.1,37.3802,Orbweaver1,A,2008,Orbweaver
2390,-93.275829,41.544148,1.83,"""CORN""",872,115.911,Orbweaver1,A,2008,Orbweaver
2391,-93.275826,41.544196,1.879999,"""CORN""",873,135.1578,Orbweaver1,A,2008,Orbweaver
2392,-93.275826,41.544243,1.83,"""CORN""",874.7,131.7648,Orbweaver1,A,2008,Orbweaver
2393,-93.275834,41.544296,1.799999,"""CORN""",876,122.6982,Orbweaver1,A,2008,Orbweaver
2394,-93.275851,41.544346,1.72,"""CORN""",877.6,128.8697,Orbweaver1,A,2008,Orbweaver
2395,-93.275871,41.544396,1.69,"""CORN""",879.6,131.8456,Orbweaver1,A,2008,Orbweaver
2396,-93.275894,41.544446,1.73,"""CORN""",880.9,137.3322,Orbweaver1,A,2008,Orbweaver
2397,-93.276126,41.544423,1.779999,"""CORN""",880.6,141.8156,Orbweaver1,A,2008,Orbweaver
2398,-93.276137,41.544374,1.86,"""CORN""",878.9,164.8728,Orbweaver1,A,2008,Orbweaver
2399,-93.276149,41.544329,1.86,"""CORN""",877.6,197.5683,Orbweaver1,A,2008,Orbweaver
2400,-93.276162,41.544281,1.889999,"""CORN""",876.3,192.3968,Orbweaver1,A,2008,Orbweaver
2401,-93.276171,41.544233,1.86,"""CORN""",875.3,173.8864,Orbweaver1,A,2008,Orbweaver
2402,-93.276172,41.544184,1.97,"""CORN""",874,141.7522,Orbweaver1,A,2008,Orbweaver
2403,-93.276169,41.544131,1.97,"""CORN""",872.4,100.7239,Orbweaver1,A,2008,Orbweaver
2404,-93.276157,41.544079,1.98,"""CORN""",870.4,49.4877,Orbweaver1,A,2008,Orbweaver
2405,-93.276137,41.544023,1.97,"""CORN""",867.8,17.3456,Orbweaver1,A,2008,Orbweaver
2406,-93.276116,41.543969,1.96,"""CORN""",866.5,40.132,Orbweaver1,A,2008,Orbweaver
2407,-93.276099,41.543914,1.919999,"""CORN""",864.8,81.1176,Orbweaver1,A,2008,Orbweaver
2408,-93.276267,41.543764,1.769999,"""CORN""",868.4,118.4286,Orbweaver1,A,2008,Orbweaver
2409,-93.276292,41.543816,1.75,"""CORN""",870.4,118.4548,Orbweaver1,A,2008,Orbweaver
2410,-93.276316,41.543869,1.789999,"""CORN""",872.4,142.6164,Orbweaver1,A,2008,Orbweaver
2411,-93.276336,41.543923,1.769999,"""CORN""",874,144.1375,Orbweaver1,A,2008,Orbweaver
2412,-93.276356,41.543976,1.809999,"""CORN""",876,137.1702,Orbweaver1,A,2008,Orbweaver
2413,-93.276371,41.544029,1.789999,"""CORN""",878,142.2773,Orbweaver1,A,2008,Orbweaver
2414,-93.276382,41.544084,1.86,"""CORN""",879.9,109.1182,Orbweaver1,A,2008,Orbweaver
2415,-93.276387,41.544139,1.83,"""CORN""",881.2,117.3616,Orbweaver1,A,2008,Orbweaver
2416,-93.276387,41.544199,1.86,"""CORN""",882.2,97.4236,Orbweaver1,A,2008,Orbweaver
2417,-93.276382,41.544258,1.899999,"""CORN""",883.2,85.5886,Orbweaver1,A,2008,Orbweaver
2418,-93.276376,41.544314,1.95,"""CORN""",884.2,60.0768,Orbweaver1,A,2008,Orbweaver
2419,-93.276362,41.544368,1.96,"""CORN""",885.8,55.4545,Orbweaver1,A,2008,Orbweaver
2420,-93.276352,41.544418,1.94,"""CORN""",887.1,76.5116,Orbweaver1,A,2008,Orbweaver
2421,-93.276191,41.544453,1.86,"""CORN""",884.8,82.5013,Orbweaver1,A,2008,Orbweaver
2422,-93.276204,41.544398,1.82,"""CORN""",882.5,128.03,Orbweaver1,A,2008,Orbweaver
2423,-93.276217,41.544346,1.85,"""CORN""",880.6,158.6134,Orbweaver1,A,2008,Orbweaver
2424,-93.276229,41.544301,1.87,"""CORN""",879.6,164.3758,Orbweaver1,A,2008,Orbweaver
2425,-93.276237,41.544251,1.899999,"""CORN""",878.3,144.0324,Orbweaver1,A,2008,Orbweaver
2426,-93.276241,41.544198,1.919999,"""CORN""",877.3,133.5833,Orbweaver1,A,2008,Orbweaver
2427,-93.276241,41.544144,1.97,"""CORN""",875.7,126.4321,Orbweaver1,A,2008,Orbweaver
2428,-93.276231,41.544091,1.95,"""CORN""",874.3,128.7417,Orbweaver1,A,2008,Orbweaver
2429,-93.276217,41.544038,1.919999,"""CORN""",872.7,128.7161,Orbweaver1,A,2008,Orbweaver
2430,-93.276196,41.543983,1.919999,"""CORN""",870.1,122.5203,Orbweaver1,A,2008,Orbweaver
2431,-93.276177,41.543933,1.919999,"""CORN""",869.1,130.9018,Orbweaver1,A,2008,Orbweaver
2432,-93.276159,41.543879,1.899999,"""CORN""",867.1,133.6184,Orbweaver1,A,2008,Orbweaver
2433,-93.276201,41.543791,1.779999,"""CORN""",867.8,127.1436,Orbweaver1,A,2008,Orbweaver
2434,-93.276222,41.543839,1.74,"""CORN""",869.1,133.5218,Orbweaver1,A,2008,Orbweaver
2435,-93.276242,41.543886,1.769999,"""CORN""",870.7,128.3363,Orbweaver1,A,2008,Orbweaver
2436,-93.276262,41.543933,1.75,"""CORN""",872.4,133.855,Orbweaver1,A,2008,Orbweaver
2437,-93.276279,41.543983,1.769999,"""CORN""",873.7,142.0203,Orbweaver1,A,2008,Orbweaver
2438,-93.276294,41.544028,1.789999,"""CORN""",875.3,151.1599,Orbweaver1,A,2008,Orbweaver
2439,-93.276306,41.544073,1.86,"""CORN""",877,159.2905,Orbweaver1,A,2008,Orbweaver
2440,-93.276312,41.544119,1.889999,"""CORN""",878.3,149.606,Orbweaver1,A,2008,Orbweaver
2441,-93.276312,41.544164,1.919999,"""CORN""",879.3,143.4956,Orbweaver1,A,2008,Orbweaver
2442,-93.276312,41.544208,1.899999,"""CORN""",879.9,139.7211,Orbweaver1,A,2008,Orbweaver
2443,-93.276309,41.544249,1.899999,"""CORN""",880.9,158.7072,Orbweaver1,A,2008,Orbweaver
2444,-93.276306,41.544286,1.909999,"""CORN""",881.9,150.3026,Orbweaver1,A,2008,Orbweaver
2445,-93.276299,41.544324,1.879999,"""CORN""",882.5,160.975,Orbweaver1,A,2008,Orbweaver
2446,-93.276291,41.544366,1.909999,"""CORN""",883.2,124.9684,Orbweaver1,A,2008,Orbweaver
2447,-93.276282,41.544409,1.919999,"""CORN""",884.5,153.897,Orbweaver1,A,2008,Orbweaver
2448,-93.276282,41.544453,1.919999,"""CORN""",886.2,190.9054,Orbweaver1,A,2008,Orbweaver
2449,-93.275979,41.544453,1.85,"""CORN""",881.6,52.548,Orbweaver1,A,2008,Orbweaver
2450,-93.275957,41.544409,1.84,"""CORN""",879.9,45.817,Orbweaver1,A,2008,Orbweaver
2451,-93.275939,41.544366,1.84,"""CORN""",878.3,46.7656,Orbweaver1,A,2008,Orbweaver
2452,-93.275919,41.544318,1.879999,"""CORN""",877,48.0787,Orbweaver1,A,2008,Orbweaver
2453,-93.275901,41.544269,1.87,"""CORN""",876.3,63.1967,Orbweaver1,A,2008,Orbweaver
2454,-93.275944,41.543931,1.97,"""CORN""",864.5,86.2893,Orbweaver1,A,2008,Orbweaver
2455,-93.275951,41.543989,1.98,"""CORN""",866.1,95.9201,Orbweaver1,A,2008,Orbweaver
2456,-93.275952,41.544049,2.029999,"""CORN""",868.4,17.5081,Orbweaver1,A,2008,Orbweaver
2457,-93.276009,41.544154,1.99,"""CORN""",871.7,15.5336,Orbweaver1,A,2008,Orbweaver
2458,-93.276059,41.544198,2.049999,"""CORN""",873,79.2959,Orbweaver1,A,2008,Orbweaver
2459,-93.276092,41.544246,2.039999,"""CORN""",875.7,124.5676,Orbweaver1,A,2008,Orbweaver
2460,-93.276047,41.544441,1.94,"""CORN""",881.2,47.1142,Orbweaver1,A,2008,Orbweaver
2461,-93.276021,41.544391,1.909999,"""CORN""",878.6,59.8713,Orbweaver1,A,2008,Orbweaver
2462,-93.275999,41.544339,1.879999,"""CORN""",877,25.6966,Orbweaver1,A,2008,Orbweaver
2463,-93.275982,41.544291,1.879999,"""CORN""",875.7,22.5048,Orbweaver1,A,2008,Orbweaver
2464,-93.275964,41.544239,1.909999,"""CORN""",874.3,54.0921,Orbweaver1,A,2008,Orbweaver
2465,-93.275937,41.544193,1.899999,"""CORN""",873.7,97.9829,Orbweaver1,A,2008,Orbweaver
2466,-93.275899,41.544149,1.919999,"""CORN""",872.4,91.3254,Orbweaver1,A,2008,Orbweaver
2467,-93.275879,41.544108,1.889999,"""CORN""",871.4,28.2832,Orbweaver1,A,2008,Orbweaver
2468,-93.275862,41.543993,2,"""CORN""",867.1,11.2726,Orbweaver1,A,2008,Orbweaver
2469,-93.276039,41.544284,1.96,"""CORN""",876,64.3295,Orbweaver1,A,2008,Orbweaver
2470,-93.276057,41.544338,2.009999,"""CORN""",878.3,83.8132,Orbweaver1,A,2008,Orbweaver
139,-93.276412,41.544673,1.389999,"""SOYBEANS""",885.4,69.6659,Orbweaver1,A,2009,Orbweaver
140,-93.276365,41.544675,1.399999,"""SOYBEANS""",885.5,61.6514,Orbweaver1,A,2009,Orbweaver
141,-93.276302,41.544678,1.399999,"""SOYBEANS""",885.1,74.9281,Orbweaver1,A,2009,Orbweaver
142,-93.276243,41.544681,1.389999,"""SOYBEANS""",884.7,71.6538,Orbweaver1,A,2009,Orbweaver
143,-93.276201,41.544683,1.389999,"""SOYBEANS""",884.1,67.6599,Orbweaver1,A,2009,Orbweaver
144,-93.276139,41.544686,1.379999,"""SOYBEANS""",883.6,78.2328,Orbweaver1,A,2009,Orbweaver
145,-93.276068,41.544691,1.389999,"""SOYBEANS""",882.6,75.8794,Orbweaver1,A,2009,Orbweaver
146,-93.276045,41.544692,1.389999,"""SOYBEANS""",882.5,71.221,Orbweaver1,A,2009,Orbweaver
147,-93.276024,41.544694,1.37,"""SOYBEANS""",882.8,70.4557,Orbweaver1,A,2009,Orbweaver
148,-93.275978,41.544697,1.37,"""SOYBEANS""",882.8,76.0199,Orbweaver1,A,2009,Orbweaver
149,-93.275909,41.544702,1.36,"""SOYBEANS""",882.6,70.9428,Orbweaver1,A,2009,Orbweaver
297,-93.276414,41.544606,1.379999,"""SOYBEANS""",884.4,56.9732,Orbweaver1,A,2009,Orbweaver
298,-93.27639,41.544607,1.399999,"""SOYBEANS""",884.5,63.9623,Orbweaver1,A,2009,Orbweaver
299,-93.276321,41.544608,1.389999,"""SOYBEANS""",883.2,70.4791,Orbweaver1,A,2009,Orbweaver
300,-93.276298,41.54461,1.399999,"""SOYBEANS""",882.7,63.6183,Orbweaver1,A,2009,Orbweaver
301,-93.276258,41.544614,1.409999,"""SOYBEANS""",882.3,69.4631,Orbweaver1,A,2009,Orbweaver
302,-93.276236,41.544616,1.389999,"""SOYBEANS""",882.1,54.1994,Orbweaver1,A,2009,Orbweaver
303,-93.276173,41.544621,1.379999,"""SOYBEANS""",882.1,52.1574,Orbweaver1,A,2009,Orbweaver
304,-93.276106,41.544622,1.409999,"""SOYBEANS""",880.8,72.3318,Orbweaver1,A,2009,Orbweaver
305,-93.276083,41.544624,1.409999,"""SOYBEANS""",880.2,72.2742,Orbweaver1,A,2009,Orbweaver
306,-93.276063,41.544627,1.399999,"""SOYBEANS""",880,73.2131,Orbweaver1,A,2009,Orbweaver
307,-93.276044,41.544629,1.419999,"""SOYBEANS""",880,70.3862,Orbweaver1,A,2009,Orbweaver
308,-93.276024,41.544629,1.409999,"""SOYBEANS""",879.9,73.3726,Orbweaver1,A,2009,Orbweaver
309,-93.276006,41.54463,1.399999,"""SOYBEANS""",880.1,68.8506,Orbweaver1,A,2009,Orbweaver
310,-93.275967,41.544634,1.399999,"""SOYBEANS""",880.3,69.8843,Orbweaver1,A,2009,Orbweaver
311,-93.275902,41.544638,1.379999,"""SOYBEANS""",880.1,72.8801,Orbweaver1,A,2009,Orbweaver
312,-93.275856,41.544641,1.389999,"""SOYBEANS""",880,55.4559,Orbweaver1,A,2009,Orbweaver
313,-93.275787,41.544645,1.379999,"""SOYBEANS""",879.8,46.4762,Orbweaver1,A,2009,Orbweaver
314,-93.275764,41.544648,1.36,"""SOYBEANS""",879.7,46.6322,Orbweaver1,A,2009,Orbweaver
337,-93.275333,41.544127,1.389999,"""SOYBEANS""",867.6,66.4394,Orbweaver1,A,2009,Orbweaver
338,-93.275337,41.54407,1.389999,"""SOYBEANS""",865.9,58.8479,Orbweaver1,A,2009,Orbweaver
339,-93.275339,41.544034,1.399999,"""SOYBEANS""",865.2,61.0262,Orbweaver1,A,2009,Orbweaver
340,-93.275341,41.544004,1.36,"""SOYBEANS""",864.2,71.5164,Orbweaver1,A,2009,Orbweaver
341,-93.275341,41.543989,1.34,"""SOYBEANS""",863.6,87.2518,Orbweaver1,A,2009,Orbweaver
342,-93.275342,41.543976,1.36,"""SOYBEANS""",863.1,64.772,Orbweaver1,A,2009,Orbweaver
343,-93.275344,41.543965,1.399999,"""SOYBEANS""",862.8,54.8186,Orbweaver1,A,2009,Orbweaver
434,-93.276473,41.544539,1.399999,"""SOYBEANS""",881.7,57.0934,Orbweaver1,A,2009,Orbweaver
435,-93.2764,41.544543,1.409999,"""SOYBEANS""",881.5,58.334,Orbweaver1,A,2009,Orbweaver
436,-93.276331,41.544548,1.389999,"""SOYBEANS""",880.5,45.908,Orbweaver1,A,2009,Orbweaver
437,-93.276308,41.544549,1.379999,"""SOYBEANS""",880.2,54.3223,Orbweaver1,A,2009,Orbweaver
438,-93.276286,41.544549,1.389999,"""SOYBEANS""",880,61.1623,Orbweaver1,A,2009,Orbweaver
439,-93.27624,41.54455,1.419999,"""SOYBEANS""",879.3,58.3955,Orbweaver1,A,2009,Orbweaver
440,-93.276179,41.544555,1.409999,"""SOYBEANS""",878.6,58.8374,Orbweaver1,A,2009,Orbweaver
441,-93.276162,41.544557,1.409999,"""SOYBEANS""",878.5,60.3136,Orbweaver1,A,2009,Orbweaver
442,-93.276143,41.544558,1.379999,"""SOYBEANS""",878.5,55.3676,Orbweaver1,A,2009,Orbweaver
443,-93.27608,41.544562,1.399999,"""SOYBEANS""",877.3,62.0063,Orbweaver1,A,2009,Orbweaver
444,-93.276011,41.544565,1.389999,"""SOYBEANS""",876.3,59.7027,Orbweaver1,A,2009,Orbweaver
